Season,TeamName,TeamID,FirstDayNum,LastDayNum,CoachName
1998,Mt St Mary's,1291,0,154,Jim Phelan
1998,MTSU,1292,0,154,Randy Wiel
1998,Murray St,1293,0,154,Mark Gottfried
1998,N Illinois,1296,0,154,Brian Hammel
1998,Navy,1298,0,154,Don Devoe
1998,NC A&T,1299,0,154,Roy Thomas
1998,NC State,1301,0,154,Herb Sendek
1998,NE Illinois,1302,0,154,Rees Johnson
1998,Nebraska,1304,0,154,Danny Nee
1998,Nevada,1305,0,154,Pat Foster
1998,New Hampshire,1306,0,154,Jeff Jackson
1998,New Mexico,1307,0,154,Dave Bliss
1998,New Mexico St,1308,0,154,Lou Henson
1998,New Orleans,1309,0,154,Joey Stiebing
1998,Niagara,1310,0,154,Jack Armstrong
1998,Nicholls St,1311,0,154,Rickey Broussard
1998,Norfolk St,1313,0,154,Michael Bernard
1998,North Carolina,1314,0,154,Bill Guthridge
1998,North Texas,1317,0,154,Vic Trilli
1998,Northeastern,1318,0,154,Rudy Keeling
1998,Northern Arizona,1319,0,154,Ben Howland
1998,Northern Iowa,1320,0,154,Eldon Miller
1998,Northwestern,1321,0,154,Kevin O'Neill
1998,Northwestern LA,1322,0,154,J D Barnett
1998,Notre Dame,1323,0,154,John Macleod
1998,Ohio,1325,0,154,Larry Hunter
1998,Ohio St,1326,0,154,Jim J O'Brien
1998,Oklahoma,1328,0,154,Kelvin Sampson
1998,Oklahoma St,1329,0,154,Eddie Sutton
1998,Old Dominion,1330,0,154,Jeff Capel
1998,Oral Roberts,1331,0,154,Barry Hinson
1998,Oregon,1332,0,154,Ernie Kent
1998,Oregon St,1333,0,154,Eddie Payne
1998,Pacific,1334,0,154,Bob Thomason
1998,Penn,1335,0,154,Fran Dunphy
1998,Penn St,1336,0,154,Jerry Dunn
1998,Pepperdine,1337,0,154,Lorenzo Romar
1998,Pittsburgh,1338,0,154,Ralph Willard
1998,Portland,1339,0,154,Rob Chavez
1998,Prairie View,1341,0,154,Elwood Plummer
1998,Princeton,1343,0,154,Bill Carmody
1998,Providence,1344,0,154,Pete Gillen
1998,Purdue,1345,0,154,Gene Keady
1998,Radford,1347,0,154,Ron Bradley
1998,Rhode Island,1348,0,154,Jim Harrick
1998,Rice,1349,0,154,Willis Wilson
1998,Richmond,1350,0,154,John Beilein
1998,Rider,1351,0,154,Don Harnum
1998,Robert Morris,1352,0,154,Jim Boone
1998,Rutgers,1353,0,154,Kevin Bannon
1998,S Carolina St,1354,0,154,Cy Alexander
1998,S Illinois,1356,0,154,Rich Herrin
1998,Sam Houston St,1358,0,154,Jerry Hopkins
1998,Samford,1359,0,154,Jimmy Tillette
1998,San Diego,1360,0,154,Brad Holland
1998,San Diego St,1361,0,154,Fred Trenkle
1998,San Francisco,1362,0,154,Philip Mathews
1998,San Jose St,1363,0,154,Stan Morrison
1998,UC Santa Barbara,1364,0,154,Jerry Pimm
1998,Santa Clara,1365,0,154,Dick Davey
1998,SE Louisiana,1368,0,154,John Lyles
1998,SE Missouri St,1369,0,154,Gary Garner
1998,Seton Hall,1371,0,154,Tommy Amaker
1998,SF Austin,1372,0,154,Derek Allister
1998,Siena,1373,0,154,Paul Hewitt
1998,SMU,1374,0,154,Mike Dement
1998,South Alabama,1375,0,154,Bob Weltlich
1998,South Carolina,1376,0,154,Eddie Fogler
1998,South Florida,1378,0,154,Seth Greenberg
1998,Southern Miss,1379,0,154,James Green
1998,Southern Univ,1380,0,154,Tommy Green
1998,Southern Utah,1381,0,154,Bill Evans
1998,St Bonaventure,1382,0,154,Jim Baron
1998,St Francis NY,1383,0,154,Ron Ganulin
1998,St Francis PA,1384,0,154,Tom McConnell
1998,St John's,1385,0,154,Fran Fraschilla
1998,St Joseph's PA,1386,0,154,Phil Martelli
1998,St Louis,1387,0,154,Charles Spoonhour
1998,St Mary's CA,1388,0,154,Dave Bollwinkel
1998,St Peter's,1389,0,154,Rodger Blind
1998,Stanford,1390,0,154,Mike Montgomery
1998,Stetson,1391,0,154,Murray Arnold
1998,Syracuse,1393,0,154,Jim Boeheim
1998,TCU,1395,0,154,Billy Tubbs
1998,Temple,1396,0,154,John Chaney
1998,Tennessee,1397,0,154,Jerry Green
1998,Tennessee St,1398,0,154,Frankie Allen
1998,Tennessee Tech,1399,0,154,Frank Harrell
1998,Texas,1400,0,154,Thomas Penders
1998,Texas A&M,1401,0,154,Tony Barone
1998,Texas St,1402,0,154,Mike Miller
1998,Texas Tech,1403,0,154,James Dickey
1998,TN Martin,1404,0,154,Cal Luther
1998,Toledo,1405,0,154,Stan Joplin
1998,Towson,1406,0,154,Mike Jaskulski
1998,Troy,1407,0,154,Don Maestri
1998,Tulane,1408,0,154,Perry Clark
1998,Tulsa,1409,0,154,Bill Self
1998,UTRGV,1410,0,154,Delray Brooks
1998,TX Southern,1411,0,154,Robert Moreland
1998,UAB,1412,0,154,Murry Bartow
1998,UC Irvine,1414,0,154,Pat Douglass
1998,UCF,1416,0,154,Kirk Speraw
1998,UCLA,1417,0,154,Steve Lavin
1998,Louisiana,1418,0,154,Jessie Evans
1998,ULM,1419,0,154,Mike Vining
1998,UMBC,1420,0,154,Tom Sullivan
1998,UNC Asheville,1421,0,154,Eddie Biedenbach
1998,UNC Greensboro,1422,0,154,Randy Peele
1998,UNC Wilmington,1423,0,154,Jerry Wainwright
1998,UNLV,1424,0,154,Bill Bayno
1998,USC,1425,0,154,Henry Bibby
1998,UT Arlington,1426,0,154,Eddie McCarter
1998,UT San Antonio,1427,0,154,Tim Carter
1998,Utah,1428,0,154,Rick Majerus
1998,Utah St,1429,0,154,Larry Eustachy
1998,UTEP,1431,0,154,Don Haskins
1998,VCU,1433,0,154,Sonny Smith
1998,Valparaiso,1434,0,154,Homer Drew
1998,Vanderbilt,1435,0,154,Jan Van Breda Kolff
1998,Vermont,1436,0,154,Tom Brennan
1998,Villanova,1437,0,154,Steve Lappas
1998,Virginia,1438,0,154,Jeff A Jones
1998,Virginia Tech,1439,0,154,Bobby Hussey
1998,VMI,1440,0,154,Bart Bellairs
1998,W Carolina,1441,0,154,Phil Hopkins
1998,W Illinois,1442,0,154,Jim Kerwin
1998,WKU,1443,0,109,Matt Kilcullen
1998,WKU,1443,110,154,Al Seibert
1998,W Michigan,1444,0,154,Bob Donewald
1998,Wagner,1447,0,154,Tim Capstraw
1998,Wake Forest,1448,0,154,Dave Odom
1998,Washington,1449,0,154,Bob Bender
1998,Washington St,1450,0,154,Kevin Eastman
1998,Weber St,1451,0,154,Ron Abegglen
1998,West Virginia,1452,0,154,Gale Catlett
1998,WI Green Bay,1453,0,154,Mike Heideman
1998,WI Milwaukee,1454,0,154,Ric Cobb
1998,Wichita St,1455,0,154,Randy Smithson
1998,William & Mary,1456,0,154,Charles Woollum
1998,Winthrop,1457,0,154,Dan Kenney
1998,Wisconsin,1458,0,154,Dick Bennett
1998,Wofford,1459,0,154,Richard Johnson
1998,Wright St,1460,0,154,Ed Schilling
1998,Wyoming,1461,0,154,Larry Shyatt
1998,Xavier,1462,0,154,Skip Prosser
1998,Yale,1463,0,154,Dick Kuchen
1998,Youngstown St,1464,0,154,Dan Peters
1999,Air Force,1102,0,154,Reggie Minton
1999,Akron,1103,0,154,Dan Hipsher
1999,Alabama,1104,0,154,Mark Gottfried
1999,Alabama St,1106,0,154,Rob Spivery
1999,Alcorn St,1108,0,154,Davey Whitney
1999,American Univ,1110,0,154,Art Perry
1999,Appalachian St,1111,0,154,Buzz Peterson
1999,Arizona,1112,0,154,Lute Olson
1999,Arizona St,1113,0,154,Rob Evans
1999,Ark Little Rock,1114,0,154,Wimp Sanderson
1999,Ark Pine Bluff,1115,0,154,Harold Blevins
1999,Arkansas,1116,0,154,Nolan Richardson Jr
1999,Arkansas St,1117,0,154,Dickey Nutt
1999,Army,1119,0,154,Pat Harris
1999,Auburn,1120,0,154,Cliff Ellis
1999,Austin Peay,1122,0,154,Dave Loos
1999,Ball St,1123,0,154,Ray McCallum
1999,Baylor,1124,0,154,Harry Miller
1999,Bethune-Cookman,1126,0,154,Horace Broadnax
1999,Boise St,1129,0,154,Rod Jensen
1999,Boston College,1130,0,154,Al Skinner
1999,Boston Univ,1131,0,154,Dennis Wolff
1999,Bowling Green,1132,0,154,Dan Dakich
1999,Bradley,1133,0,154,Jim Molinari
1999,Brown,1135,0,154,Frank Dobbs
1999,Bucknell,1137,0,154,Pat Flannery
1999,Buffalo,1138,0,154,Tim Cohane
1999,Butler,1139,0,154,Barry Collier
1999,BYU,1140,0,154,Steve Cleveland
1999,C Michigan,1141,0,154,Jay Smith
1999,Cal Poly,1142,0,154,Jeff Schneider
1999,California,1143,0,154,Ben Braun
1999,Campbell,1144,0,154,Billy Lee
1999,Canisius,1145,0,154,Mike Macdonald
1999,Centenary,1147,0,154,Billy Kennedy
1999,Central Conn,1148,0,154,Howie Dickenman
1999,Charleston So,1149,0,154,Tom Conrad
1999,Charlotte,1150,0,154,Bobby Lutz
1999,Chattanooga,1151,0,154,Henry Dickerson
1999,Chicago St,1152,0,154,Bo Ellis
1999,Cincinnati,1153,0,154,Bob Huggins
1999,Citadel,1154,0,154,Pat Dennis
1999,Clemson,1155,0,154,Larry Shyatt
1999,Cleveland St,1156,0,154,Rollie Massimino
1999,Coastal Car,1157,0,154,Pete Strickland
1999,Col Charleston,1158,0,154,John Kresse
1999,Colgate,1159,0,154,Emmett Davis
1999,Colorado,1160,0,154,Ricardo Patton
1999,Colorado St,1161,0,154,Ritchie McKay
1999,Columbia,1162,0,154,Armond Hill
1999,Connecticut,1163,0,154,Jim Calhoun
1999,Coppin St,1164,0,154,Fang Mitchell
1999,Cornell,1165,0,154,Scott Thompson
1999,Creighton,1166,0,154,Dana Altman
1999,CS Fullerton,1168,0,154,Bob Hawking
1999,CS Northridge,1169,0,154,Bobby Braswell
1999,CS Sacramento,1170,0,154,Tom Abatemarco
1999,Dartmouth,1171,0,154,Dave Faucher
1999,Davidson,1172,0,154,Bob McKillop
1999,Dayton,1173,0,154,Oliver Purnell
1999,Delaware,1174,0,154,Mike Brey
1999,Delaware St,1175,0,154,Jimmy Dubose
1999,Denver,1176,0,154,Marty Fletcher
1999,DePaul,1177,0,154,Pat Kennedy
1999,Detroit,1178,0,154,Perry Watson
1999,Drake,1179,0,154,Kurt Kanaskie
1999,Drexel,1180,0,154,Bill Herrion
1999,Duke,1181,0,154,Mike Krzyzewski
1999,Duquesne,1182,0,154,Darelle Porter
1999,E Illinois,1183,0,154,Rick Samuels
1999,E Kentucky,1184,0,154,Scott Perry
1999,E Michigan,1185,0,154,Milton Barnes
1999,E Washington,1186,0,154,Steve Aggers
1999,East Carolina,1187,0,154,Joe Dooley
1999,ETSU,1190,0,154,Ed Dechellis
1999,Evansville,1191,0,154,Jim Crews
1999,F Dickinson,1192,0,154,Tom Green
1999,Fairfield,1193,0,154,Tim O'Toole
1999,FL Atlantic,1194,0,154,Kevin Billerman
1999,Florida,1196,0,154,Billy Donovan
1999,Florida A&M,1197,0,154,Mickey Clayton
1999,Florida Intl,1198,0,154,Shakey Rodriguez
1999,Florida St,1199,0,154,Steve Robinson
1999,Fordham,1200,0,154,Nick Macarchuk
1999,Fresno St,1201,0,154,Jerry Tarkanian
1999,Furman,1202,0,154,Larry Davis
1999,G Washington,1203,0,154,Thomas Penders
1999,Ga Southern,1204,0,154,Gregg Polinsky
1999,George Mason,1206,0,154,Jim Larranaga
1999,Georgetown,1207,0,71,John Thompson Jr
1999,Georgetown,1207,72,154,Craig Esherick
1999,Georgia,1208,0,154,Ron Jirsa
1999,Georgia St,1209,0,154,Lefty Driesell
1999,Georgia Tech,1210,0,154,Bobby Cremins
1999,Gonzaga,1211,0,154,Dan Monson
1999,Grambling,1212,0,154,Larry Reynolds
1999,Hampton,1214,0,154,Steve Merfeld
1999,Hartford,1216,0,154,Paul Brazeau
1999,Harvard,1217,0,154,Frank Sullivan
1999,Hawaii,1218,0,154,Riley Wallace
1999,Hofstra,1220,0,154,Jay Wright
1999,Holy Cross,1221,0,154,William Raynor
1999,Houston,1222,0,154,Clyde Drexler
1999,Howard,1224,0,154,Kirk Saulny
1999,Idaho,1225,0,154,David Farrar
1999,Idaho St,1226,0,154,Doug Oliver
1999,IL Chicago,1227,0,154,Jimmy Collins
1999,Illinois,1228,0,154,Lon Kruger
1999,Illinois St,1229,0,154,Kevin Stallings
1999,Indiana,1231,0,154,Bob Knight
1999,Indiana St,1232,0,154,Royce Waltman
1999,Iona,1233,0,154,Jeff Ruland
1999,Iowa,1234,0,154,Tom Davis
1999,Iowa St,1235,0,154,Larry Eustachy
1999,IUPUI,1237,0,154,Ron Hunter
1999,Jackson St,1238,0,154,Andy Stoglin
1999,Jacksonville,1239,0,154,Hugh Durham
1999,Jacksonville St,1240,0,154,Mark Turgeon
1999,James Madison,1241,0,154,Sherman Dillard
1999,Kansas,1242,0,154,Roy Williams
1999,Kansas St,1243,0,154,Tom Asbury
1999,Kent,1245,0,154,Gary Waters
1999,Kentucky,1246,0,154,Tubby Smith
1999,La Salle,1247,0,154,Speedy Morris
1999,Lafayette,1248,0,154,Fran O'Hanlon
1999,Lamar,1249,0,154,Grey Giovanine
1999,Lehigh,1250,0,154,Sal Mentesana
1999,Liberty,1251,0,154,Mel Hankinson
1999,Long Beach St,1253,0,154,Wayne Morgan
1999,LIU Brooklyn,1254,0,154,Ray Martin
1999,Louisiana Tech,1256,0,154,Keith Richard
1999,Louisville,1257,0,154,Denny Crum
1999,Loy Marymount,1258,0,154,Charles Bradley
1999,Loyola MD,1259,0,154,Dino Gaudio
1999,Loyola-Chicago,1260,0,154,Larry Farmer
1999,LSU,1261,0,154,John Brady
1999,Maine,1263,0,154,John Giannini
1999,Manhattan,1264,0,154,John Leonard
1999,Marist,1265,0,154,Dave Magarity
1999,Marquette,1266,0,154,Mike Deane
1999,Marshall,1267,0,154,Greg White
1999,Maryland,1268,0,154,Gary Williams
1999,Massachusetts,1269,0,154,Bruiser Flint
1999,McNeese St,1270,0,154,Ron Everhart
1999,MD E Shore,1271,0,154,Lonnie Williams
1999,Memphis,1272,0,154,Tic Price
1999,Mercer,1273,0,154,Mark Slonaker
1999,Miami FL,1274,0,154,Leonard Hamilton
1999,Miami OH,1275,0,154,Charlie Coles
1999,Michigan,1276,0,154,Brian Ellerbe
1999,Michigan St,1277,0,154,Tom Izzo
1999,Minnesota,1278,0,154,Clem Haskins
1999,Mississippi,1279,0,154,Rod Barnes
1999,Mississippi St,1280,0,154,Rick Stansbury
1999,Missouri,1281,0,154,Norm Stewart
1999,Missouri KC,1282,0,154,Bob Sundvold
1999,Missouri St,1283,0,154,Steve Alford
1999,Monmouth NJ,1284,0,154,Dave Calloway
1999,Montana,1285,0,154,Don Holst
1999,Montana St,1286,0,154,Mick Durham
1999,Morehead St,1287,0,154,Kyle Macy
1999,Morgan St,1288,0,154,Chris Fuller
1999,MS Valley St,1290,0,154,Lafayette Stribling
1999,Mt St Mary's,1291,0,154,Jim Phelan
1999,MTSU,1292,0,154,Randy Wiel
1999,Murray St,1293,0,154,Tevester Anderson
1999,N Illinois,1296,0,154,Brian Hammel
1999,Navy,1298,0,154,Don Devoe
1999,NC A&T,1299,0,154,Roy Thomas
1999,NC State,1301,0,154,Herb Sendek
1999,Nebraska,1304,0,154,Danny Nee
1999,Nevada,1305,0,154,Pat Foster
1999,New Hampshire,1306,0,154,Jeff Jackson
1999,New Mexico,1307,0,154,Dave Bliss
1999,New Mexico St,1308,0,154,Lou Henson
1999,New Orleans,1309,0,154,Joey Stiebing
1999,Niagara,1310,0,154,Joe Mihalich
1999,Nicholls St,1311,0,154,Rickey Broussard
1999,Norfolk St,1313,0,154,Mel Coleman
1999,North Carolina,1314,0,154,Bill Guthridge
1999,North Texas,1317,0,154,Vic Trilli
1999,Northeastern,1318,0,154,Rudy Keeling
1999,Northern Arizona,1319,0,154,Ben Howland
1999,Northern Iowa,1320,0,154,Sam Weaver
1999,Northwestern,1321,0,154,Kevin O'Neill
1999,Northwestern LA,1322,0,154,J D Barnett
1999,Notre Dame,1323,0,154,John Macleod
1999,Ohio,1325,0,154,Larry Hunter
1999,Ohio St,1326,0,154,Jim J O'Brien
1999,Oklahoma,1328,0,154,Kelvin Sampson
1999,Oklahoma St,1329,0,154,Eddie Sutton
1999,Old Dominion,1330,0,154,Jeff Capel
1999,Oral Roberts,1331,0,154,Barry Hinson
1999,Oregon,1332,0,154,Ernie Kent
1999,Oregon St,1333,0,154,Eddie Payne
1999,Pacific,1334,0,154,Bob Thomason
1999,Penn,1335,0,154,Fran Dunphy
1999,Penn St,1336,0,154,Jerry Dunn
1999,Pepperdine,1337,0,154,Lorenzo Romar
1999,Pittsburgh,1338,0,154,Ralph Willard
1999,Portland,1339,0,154,Rob Chavez
1999,Portland St,1340,0,154,Joel Sobotka
1999,Prairie View,1341,0,154,Elwood Plummer
1999,Princeton,1343,0,154,Bill Carmody
1999,Providence,1344,0,154,Tim Welsh
1999,Purdue,1345,0,154,Gene Keady
1999,Quinnipiac,1346,0,154,Joe Desantis
1999,Radford,1347,0,154,Ron Bradley
1999,Rhode Island,1348,0,154,Jim Harrick
1999,Rice,1349,0,154,Willis Wilson
1999,Richmond,1350,0,154,John Beilein
1999,Rider,1351,0,154,Don Harnum
1999,Robert Morris,1352,0,154,Jim Boone
1999,Rutgers,1353,0,154,Kevin Bannon
1999,S Carolina St,1354,0,154,Cy Alexander
1999,S Illinois,1356,0,154,Bruce Weber
1999,Sam Houston St,1358,0,154,Bob Marlin
1999,Samford,1359,0,154,Jimmy Tillette
1999,San Diego,1360,0,154,Brad Holland
1999,San Diego St,1361,0,154,Fred Trenkle
1999,San Francisco,1362,0,154,Philip Mathews
1999,San Jose St,1363,0,154,Phil Johnson
1999,UC Santa Barbara,1364,0,154,Bob Williams
1999,Santa Clara,1365,0,154,Dick Davey
1999,SE Louisiana,1368,0,154,John Lyles
1999,SE Missouri St,1369,0,154,Gary Garner
1999,Seton Hall,1371,0,154,Tommy Amaker
1999,SF Austin,1372,0,154,Derek Allister
1999,Siena,1373,0,154,Paul Hewitt
1999,SMU,1374,0,154,Mike Dement
1999,South Alabama,1375,0,154,Bob Weltlich
1999,South Carolina,1376,0,154,Eddie Fogler
1999,South Florida,1378,0,154,Seth Greenberg
1999,Southern Miss,1379,0,154,James Green
1999,Southern Univ,1380,0,154,Tommy Green
1999,Southern Utah,1381,0,154,Bill Evans
1999,St Bonaventure,1382,0,154,Jim Baron
1999,St Francis NY,1383,0,154,Ron Ganulin
1999,St Francis PA,1384,0,154,Tom McConnell
1999,St John's,1385,0,154,Mike Jarvis
1999,St Joseph's PA,1386,0,154,Phil Martelli
1999,St Louis,1387,0,154,Charles Spoonhour
1999,St Mary's CA,1388,0,154,Dave Bollwinkel
1999,St Peter's,1389,0,154,Rodger Blind
1999,Stanford,1390,0,154,Mike Montgomery
1999,Stetson,1391,0,154,Murray Arnold
1999,Syracuse,1393,0,154,Jim Boeheim
1999,TCU,1395,0,154,Billy Tubbs
1999,Temple,1396,0,154,John Chaney
1999,Tennessee,1397,0,154,Jerry Green
1999,Tennessee St,1398,0,154,Frankie Allen
1999,Tennessee Tech,1399,0,154,Jeff Lebo
1999,Texas,1400,0,154,Rick Barnes
1999,Texas A&M,1401,0,154,Melvin Watkins
1999,Texas St,1402,0,154,Mike Miller
1999,Texas Tech,1403,0,154,James Dickey
1999,TN Martin,1404,0,154,Cal Luther
1999,Toledo,1405,0,154,Stan Joplin
1999,Towson,1406,0,154,Mike Jaskulski
1999,Troy,1407,0,154,Don Maestri
1999,Tulane,1408,0,154,Perry Clark
1999,Tulsa,1409,0,154,Bill Self
1999,UTRGV,1410,0,154,Delray Brooks
1999,TX Southern,1411,0,154,Robert Moreland
1999,UAB,1412,0,154,Murry Bartow
1999,UC Irvine,1414,0,154,Pat Douglass
1999,UCF,1416,0,154,Kirk Speraw
1999,UCLA,1417,0,154,Steve Lavin
1999,Louisiana,1418,0,154,Jessie Evans
1999,ULM,1419,0,154,Mike Vining
1999,UMBC,1420,0,154,Tom Sullivan
1999,UNC Asheville,1421,0,154,Eddie Biedenbach
1999,UNC Greensboro,1422,0,154,Randy Peele
1999,UNC Wilmington,1423,0,154,Jerry Wainwright
1999,UNLV,1424,0,154,Bill Bayno
1999,USC,1425,0,154,Henry Bibby
1999,UT Arlington,1426,0,154,Eddie McCarter
1999,UT San Antonio,1427,0,154,Tim Carter
1999,Utah,1428,0,154,Rick Majerus
1999,Utah St,1429,0,154,Stew Morrill
1999,UTEP,1431,0,154,Don Haskins
1999,VCU,1433,0,154,Mack McCarthy
1999,Valparaiso,1434,0,154,Homer Drew
1999,Vanderbilt,1435,0,154,Jan Van Breda Kolff
1999,Vermont,1436,0,154,Tom Brennan
1999,Villanova,1437,0,154,Steve Lappas
1999,Virginia,1438,0,154,Pete Gillen
1999,Virginia Tech,1439,0,154,Bobby Hussey
1999,VMI,1440,0,154,Bart Bellairs
1999,W Carolina,1441,0,154,Phil Hopkins
1999,W Illinois,1442,0,154,Jim Kerwin
1999,WKU,1443,0,154,Dennis Felton
1999,W Michigan,1444,0,154,Bob Donewald
1999,Wagner,1447,0,154,Tim Capstraw
1999,Wake Forest,1448,0,154,Dave Odom
1999,Washington,1449,0,154,Bob Bender
1999,Washington St,1450,0,154,Kevin Eastman
1999,Weber St,1451,0,154,Ron Abegglen
1999,West Virginia,1452,0,154,Gale Catlett
1999,WI Green Bay,1453,0,154,Mike Heideman
1999,WI Milwaukee,1454,0,154,Ric Cobb
1999,Wichita St,1455,0,154,Randy Smithson
1999,William & Mary,1456,0,154,Charles Woollum
1999,Winthrop,1457,0,154,Gregg Marshall
1999,Wisconsin,1458,0,154,Dick Bennett
1999,Wofford,1459,0,154,Richard Johnson
1999,Wright St,1460,0,154,Ed Schilling
1999,Wyoming,1461,0,154,Steve McClain
1999,Xavier,1462,0,154,Skip Prosser
1999,Yale,1463,0,154,Dick Kuchen
1999,Youngstown St,1464,0,154,Dan Peters
2000,Air Force,1102,0,154,Reggie Minton
2000,Akron,1103,0,154,Dan Hipsher
2000,Alabama,1104,0,154,Mark Gottfried
2000,Alabama A&M,1105,0,154,Vann Pettaway
2000,Alabama St,1106,0,154,Rob Spivery
2000,SUNY Albany,1107,0,154,Scott Hicks
2000,Alcorn St,1108,0,154,Davey Whitney
2000,American Univ,1110,0,154,Art Perry
2000,Appalachian St,1111,0,154,Buzz Peterson
2000,Arizona,1112,0,154,Lute Olson
2000,Arizona St,1113,0,154,Rob Evans
2000,Ark Little Rock,1114,0,154,Sidney Moncrief
2000,Ark Pine Bluff,1115,0,154,Harold Blevins
2000,Arkansas,1116,0,154,Nolan Richardson Jr
2000,Arkansas St,1117,0,154,Dickey Nutt
2000,Army,1119,0,154,Pat Harris
2000,Auburn,1120,0,154,Cliff Ellis
2000,Austin Peay,1122,0,154,Dave Loos
2000,Ball St,1123,0,154,Ray McCallum
2000,Baylor,1124,0,154,Dave Bliss
2000,Belmont,1125,0,154,Rick Byrd
2000,Bethune-Cookman,1126,0,154,Horace Broadnax
2000,Boise St,1129,0,154,Rod Jensen
2000,Boston College,1130,0,154,Al Skinner
2000,Boston Univ,1131,0,154,Dennis Wolff
2000,Bowling Green,1132,0,154,Dan Dakich
2000,Bradley,1133,0,154,Jim Molinari
2000,Brown,1135,0,154,Glen Miller
2000,Bucknell,1137,0,154,Pat Flannery
2000,Buffalo,1138,0,30,Tim Cohane
2000,Buffalo,1138,31,154,Reggie Witherspoon
2000,Butler,1139,0,154,Barry Collier
2000,BYU,1140,0,154,Steve Cleveland
2000,C Michigan,1141,0,154,Jay Smith
2000,Cal Poly,1142,0,154,Jeff Schneider
2000,California,1143,0,154,Ben Braun
2000,Campbell,1144,0,154,Billy Lee
2000,Canisius,1145,0,154,Mike Macdonald
2000,Centenary,1147,0,154,Kevin Johnson
2000,Central Conn,1148,0,154,Howie Dickenman
2000,Charleston So,1149,0,154,Tom Conrad
2000,Charlotte,1150,0,154,Bobby Lutz
2000,Chattanooga,1151,0,154,Henry Dickerson
2000,Chicago St,1152,0,154,Bo Ellis
2000,Cincinnati,1153,0,154,Bob Huggins
2000,Citadel,1154,0,154,Pat Dennis
2000,Clemson,1155,0,154,Larry Shyatt
2000,Cleveland St,1156,0,154,Rollie Massimino
2000,Coastal Car,1157,0,154,Pete Strickland
2000,Col Charleston,1158,0,154,John Kresse
2000,Colgate,1159,0,154,Emmett Davis
2000,Colorado,1160,0,154,Ricardo Patton
2000,Colorado St,1161,0,154,Ritchie McKay
2000,Columbia,1162,0,154,Armond Hill
2000,Connecticut,1163,0,154,Jim Calhoun
2000,Coppin St,1164,0,154,Fang Mitchell
2000,Cornell,1165,0,154,Scott Thompson
2000,Creighton,1166,0,154,Dana Altman
2000,CS Fullerton,1168,0,154,Bob Hawking
2000,CS Northridge,1169,0,154,Bobby Braswell
2000,CS Sacramento,1170,0,154,Tom Abatemarco
2000,Dartmouth,1171,0,154,Dave Faucher
2000,Davidson,1172,0,154,Bob McKillop
2000,Dayton,1173,0,154,Oliver Purnell
2000,Delaware,1174,0,154,Mike Brey
2000,Delaware St,1175,0,154,Tony Sheals
2000,Denver,1176,0,154,Marty Fletcher
2000,DePaul,1177,0,154,Pat Kennedy
2000,Detroit,1178,0,154,Perry Watson
2000,Drake,1179,0,154,Kurt Kanaskie
2000,Drexel,1180,0,154,Steve Seymour
2000,Duke,1181,0,154,Mike Krzyzewski
2000,Duquesne,1182,0,154,Darelle Porter
2000,E Illinois,1183,0,154,Rick Samuels
2000,E Kentucky,1184,0,154,Scott Perry
2000,E Michigan,1185,0,154,Milton Barnes
2000,E Washington,1186,0,154,Steve Aggers
2000,East Carolina,1187,0,154,Bill Herrion
2000,Elon,1189,0,154,Mark Simons
2000,ETSU,1190,0,154,Ed Dechellis
2000,Evansville,1191,0,154,Jim Crews
2000,F Dickinson,1192,0,154,Tom Green
2000,Fairfield,1193,0,154,Tim O'Toole
2000,FL Atlantic,1194,0,154,Sidney Green
2000,Florida,1196,0,154,Billy Donovan
2000,Florida A&M,1197,0,154,Mickey Clayton
2000,Florida Intl,1198,0,154,Shakey Rodriguez
2000,Florida St,1199,0,154,Steve Robinson
2000,Fordham,1200,0,154,Bob Hill
2000,Fresno St,1201,0,154,Jerry Tarkanian
2000,Furman,1202,0,154,Larry Davis
2000,G Washington,1203,0,154,Thomas Penders
2000,Ga Southern,1204,0,154,Jeff Price
2000,George Mason,1206,0,154,Jim Larranaga
2000,Georgetown,1207,0,154,Craig Esherick
2000,Georgia,1208,0,154,Jim Harrick
2000,Georgia St,1209,0,154,Lefty Driesell
2000,Georgia Tech,1210,0,154,Bobby Cremins
2000,Gonzaga,1211,0,154,Mark Few
2000,Grambling,1212,0,154,Larry Wright
2000,Hampton,1214,0,154,Steve Merfeld
2000,Hartford,1216,0,154,Paul Brazeau
2000,Harvard,1217,0,154,Frank Sullivan
2000,Hawaii,1218,0,154,Riley Wallace
2000,High Point,1219,0,154,Jerry Steele
2000,Hofstra,1220,0,154,Jay Wright
2000,Holy Cross,1221,0,154,Ralph Willard
2000,Houston,1222,0,154,Clyde Drexler
2000,Howard,1224,0,64,Kirk Saulny
2000,Howard,1224,65,154,Willie Coward
2000,Idaho,1225,0,154,David Farrar
2000,Idaho St,1226,0,154,Doug Oliver
2000,IL Chicago,1227,0,154,Jimmy Collins
2000,Illinois,1228,0,154,Lon Kruger
2000,Illinois St,1229,0,154,Tom Richardson
2000,Indiana,1231,0,154,Bob Knight
2000,Indiana St,1232,0,154,Royce Waltman
2000,Iona,1233,0,154,Jeff Ruland
2000,Iowa,1234,0,154,Steve Alford
2000,Iowa St,1235,0,154,Larry Eustachy
2000,IUPUI,1237,0,154,Ron Hunter
