Season,TeamName,TeamID,ConfAbbrev,ConfName
1990,Indiana St,1232,mvc,Missouri Valley Conference
1990,Iona,1233,maac,Metro Atlantic Athletic Conference
1990,Iowa,1234,big_ten,Big Ten Conference
1990,Iowa St,1235,big_eight,Big Eight Conference
1990,Jackson St,1238,swac,Southwest Athletic Conference
1990,Jacksonville,1239,sun_belt,Sun Belt Conference
1990,James Madison,1241,caa,Coastal Athletic Association
1990,Kansas,1242,big_eight,Big Eight Conference
1990,Kansas St,1243,big_eight,Big Eight Conference
1990,Kent,1245,mac,Mid-American Conference
1990,Kentucky,1246,sec,Southeastern Conference
1990,La Salle,1247,maac,Metro Atlantic Athletic Conference
1990,Lafayette,1248,ecc,East Coast Conference
1990,Lamar,1249,asc,American South Conference
1990,Lehigh,1250,ecc,East Coast Conference
1990,Liberty,1251,ind,Independent
1990,Long Beach St,1253,big_west,Big West Conference
1990,LIU Brooklyn,1254,nec,Northeast Conference
1990,Louisiana Tech,1256,asc,American South Conference
1990,Louisville,1257,metro,Metropolitan Collegiate Athletic Conference
1990,Loy Marymount,1258,wcc,West Coast Conference
1990,Loyola MD,1259,maac,Metro Atlantic Athletic Conference
1990,Loyola-Chicago,1260,mw_coll,Midwestern Collegiate Conference
1990,LSU,1261,sec,Southeastern Conference
1990,Maine,1263,nac,North Atlantic Conference
1990,Manhattan,1264,maac,Metro Atlantic Athletic Conference
1990,Marist,1265,nec,Northeast Conference
1990,Marquette,1266,mw_coll,Midwestern Collegiate Conference
1990,Marshall,1267,southern,Southern Conference
1990,Maryland,1268,acc,Atlantic Coast Conference
1990,Massachusetts,1269,a_ten,Atlantic 10 Conference
1990,McNeese St,1270,southland,Southland Conference
1990,MD E Shore,1271,meac,Mid-Eastern Athletic Conference
1990,Memphis,1272,metro,Metropolitan Collegiate Athletic Conference
1990,Mercer,1273,a_sun,Atlantic Sun Conference
1990,Miami FL,1274,ind,Independent
1990,Miami OH,1275,mac,Mid-American Conference
1990,Michigan,1276,big_ten,Big Ten Conference
1990,Michigan St,1277,big_ten,Big Ten Conference
1990,Minnesota,1278,big_ten,Big Ten Conference
1990,Mississippi,1279,sec,Southeastern Conference
1990,Mississippi St,1280,sec,Southeastern Conference
1990,Missouri,1281,big_eight,Big Eight Conference
1990,Missouri KC,1282,ind,Independent
1990,Missouri St,1283,mid_cont,Mid-Continent Conference
1990,Monmouth NJ,1284,nec,Northeast Conference
1990,Montana,1285,big_sky,Big Sky Conference
1990,Montana St,1286,big_sky,Big Sky Conference
1990,Morehead St,1287,ovc,Ohio Valley Conference
1990,Morgan St,1288,meac,Mid-Eastern Athletic Conference
1990,MS Valley St,1290,swac,Southwest Athletic Conference
1990,Mt St Mary's,1291,nec,Northeast Conference
1990,MTSU,1292,ovc,Ohio Valley Conference
1990,Murray St,1293,ovc,Ohio Valley Conference
1990,N Illinois,1296,ind,Independent
1990,Navy,1298,caa,Coastal Athletic Association
1990,NC A&T,1299,meac,Mid-Eastern Athletic Conference
1990,NC State,1301,acc,Atlantic Coast Conference
1990,Nebraska,1304,big_eight,Big Eight Conference
1990,Nevada,1305,big_sky,Big Sky Conference
1990,New Hampshire,1306,nac,North Atlantic Conference
1990,New Mexico,1307,wac,Western Athletic Conference
1990,New Mexico St,1308,big_west,Big West Conference
1990,New Orleans,1309,asc,American South Conference
1990,Niagara,1310,maac,Metro Atlantic Athletic Conference
1990,Nicholls St,1311,ind,Independent
1990,North Carolina,1314,acc,Atlantic Coast Conference
1990,North Texas,1317,southland,Southland Conference
1990,Northeastern,1318,nac,North Atlantic Conference
1990,Northern Arizona,1319,big_sky,Big Sky Conference
1990,Northern Iowa,1320,mid_cont,Mid-Continent Conference
1990,Northwestern,1321,big_ten,Big Ten Conference
1990,Northwestern LA,1322,southland,Southland Conference
1990,Notre Dame,1323,ind,Independent
1990,Ohio,1325,mac,Mid-American Conference
1990,Ohio St,1326,big_ten,Big Ten Conference
1990,Oklahoma,1328,big_eight,Big Eight Conference
1990,Oklahoma St,1329,big_eight,Big Eight Conference
1990,Old Dominion,1330,sun_belt,Sun Belt Conference
1990,Oregon,1332,pac_ten,Pacific-10 Conference
1990,Oregon St,1333,pac_ten,Pacific-10 Conference
1990,Pacific,1334,big_west,Big West Conference
1990,Penn,1335,ivy,Ivy League
1990,Penn St,1336,a_ten,Atlantic 10 Conference
1990,Pepperdine,1337,wcc,West Coast Conference
1990,Pittsburgh,1338,big_east,Big East Conference
1990,Portland,1339,wcc,West Coast Conference
1990,Prairie View,1341,swac,Southwest Athletic Conference
1990,Princeton,1343,ivy,Ivy League
1990,Providence,1344,big_east,Big East Conference
1990,Purdue,1345,big_ten,Big Ten Conference
1990,Radford,1347,big_south,Big South Conference
1990,Rhode Island,1348,a_ten,Atlantic 10 Conference
1990,Rice,1349,swc,Southwest Conference
1990,Richmond,1350,caa,Coastal Athletic Association
1990,Rider,1351,ecc,East Coast Conference
1990,Robert Morris,1352,nec,Northeast Conference
1990,Rutgers,1353,a_ten,Atlantic 10 Conference
1990,S Carolina St,1354,meac,Mid-Eastern Athletic Conference
1990,S Illinois,1356,mvc,Missouri Valley Conference
1990,Sam Houston St,1358,southland,Southland Conference
1990,Samford,1359,a_sun,Atlantic Sun Conference
1990,San Diego,1360,wcc,West Coast Conference
1990,San Diego St,1361,wac,Western Athletic Conference
1990,San Francisco,1362,wcc,West Coast Conference
1990,San Jose St,1363,big_west,Big West Conference
1990,UC Santa Barbara,1364,big_west,Big West Conference
1990,Santa Clara,1365,wcc,West Coast Conference
1990,Seton Hall,1371,big_east,Big East Conference
1990,SF Austin,1372,southland,Southland Conference
1990,Siena,1373,maac,Metro Atlantic Athletic Conference
1990,SMU,1374,swc,Southwest Conference
1990,South Alabama,1375,sun_belt,Sun Belt Conference
1990,South Carolina,1376,metro,Metropolitan Collegiate Athletic Conference
1990,South Florida,1378,sun_belt,Sun Belt Conference
1990,Southern Miss,1379,metro,Metropolitan Collegiate Athletic Conference
1990,Southern Univ,1380,swac,Southwest Athletic Conference
1990,Southern Utah,1381,ind,Independent
1990,St Bonaventure,1382,a_ten,Atlantic 10 Conference
1990,St Francis NY,1383,nec,Northeast Conference
1990,St Francis PA,1384,nec,Northeast Conference
1990,St John's,1385,big_east,Big East Conference
1990,St Joseph's PA,1386,a_ten,Atlantic 10 Conference
1990,St Louis,1387,mw_coll,Midwestern Collegiate Conference
1990,St Mary's CA,1388,wcc,West Coast Conference
1990,St Peter's,1389,maac,Metro Atlantic Athletic Conference
1990,Stanford,1390,pac_ten,Pacific-10 Conference
1990,Stetson,1391,a_sun,Atlantic Sun Conference
1990,Syracuse,1393,big_east,Big East Conference
1990,TCU,1395,swc,Southwest Conference
1990,Temple,1396,a_ten,Atlantic 10 Conference
1990,Tennessee,1397,sec,Southeastern Conference
1990,Tennessee St,1398,ovc,Ohio Valley Conference
1990,Tennessee Tech,1399,ovc,Ohio Valley Conference
1990,Texas,1400,swc,Southwest Conference
1990,Texas A&M,1401,swc,Southwest Conference
1990,Texas St,1402,southland,Southland Conference
1990,Texas Tech,1403,swc,Southwest Conference
1990,Toledo,1405,mac,Mid-American Conference
1990,Towson,1406,ecc,East Coast Conference
1990,Tulane,1408,metro,Metropolitan Collegiate Athletic Conference
1990,Tulsa,1409,mvc,Missouri Valley Conference
1990,UTRGV,1410,asc,American South Conference
1990,TX Southern,1411,swac,Southwest Athletic Conference
1990,UAB,1412,sun_belt,Sun Belt Conference
1990,UC Irvine,1414,big_west,Big West Conference
1990,UCF,1416,ind,Independent
1990,UCLA,1417,pac_ten,Pacific-10 Conference
1990,Louisiana,1418,asc,American South Conference
1990,ULM,1419,southland,Southland Conference
1990,UMBC,1420,ind,Independent
1990,UNC Asheville,1421,big_south,Big South Conference
1990,UNC Wilmington,1423,caa,Coastal Athletic Association
1990,UNLV,1424,big_west,Big West Conference
1990,USC,1425,pac_ten,Pacific-10 Conference
1990,UT Arlington,1426,southland,Southland Conference
1990,UT San Antonio,1427,a_sun,Atlantic Sun Conference
1990,Utah,1428,wac,Western Athletic Conference
1990,Utah St,1429,big_west,Big West Conference
1990,UTEP,1431,wac,Western Athletic Conference
1990,VCU,1433,sun_belt,Sun Belt Conference
1990,Valparaiso,1434,mid_cont,Mid-Continent Conference
1990,Vanderbilt,1435,sec,Southeastern Conference
1990,Vermont,1436,nac,North Atlantic Conference
1990,Villanova,1437,big_east,Big East Conference
1990,Virginia,1438,acc,Atlantic Coast Conference
1990,Virginia Tech,1439,metro,Metropolitan Collegiate Athletic Conference
1990,VMI,1440,southern,Southern Conference
1990,W Carolina,1441,southern,Southern Conference
1990,W Illinois,1442,mid_cont,Mid-Continent Conference
1990,WKU,1443,sun_belt,Sun Belt Conference
1990,W Michigan,1444,mac,Mid-American Conference
1990,Wagner,1447,nec,Northeast Conference
1990,Wake Forest,1448,acc,Atlantic Coast Conference
1990,Washington,1449,pac_ten,Pacific-10 Conference
1990,Washington St,1450,pac_ten,Pacific-10 Conference
1990,Weber St,1451,big_sky,Big Sky Conference
1990,West Virginia,1452,a_ten,Atlantic 10 Conference
1990,WI Green Bay,1453,mid_cont,Mid-Continent Conference
1990,Wichita St,1455,mvc,Missouri Valley Conference
1990,William & Mary,1456,caa,Coastal Athletic Association
1990,Winthrop,1457,big_south,Big South Conference
1990,Wisconsin,1458,big_ten,Big Ten Conference
1990,Wright St,1460,ind,Independent
1990,Wyoming,1461,wac,Western Athletic Conference
1990,Xavier,1462,mw_coll,Midwestern Collegiate Conference
1990,Yale,1463,ivy,Ivy League
1990,Youngstown St,1464,ind,Independent
1991,Air Force,1102,wac,Western Athletic Conference
1991,Akron,1103,mid_cont,Mid-Continent Conference
1991,Alabama,1104,sec,Southeastern Conference
1991,Alabama St,1106,swac,Southwest Athletic Conference
1991,Alcorn St,1108,swac,Southwest Athletic Conference
1991,Alliant Intl,1109,ind,Independent
1991,American Univ,1110,caa,Coastal Athletic Association
1991,Appalachian St,1111,southern,Southern Conference
1991,Arizona,1112,pac_ten,Pacific-10 Conference
1991,Arizona St,1113,pac_ten,Pacific-10 Conference
1991,Ark Little Rock,1114,a_sun,Atlantic Sun Conference
1991,Arkansas,1116,swc,Southwest Conference
1991,Arkansas St,1117,asc,American South Conference
1991,Army,1119,patriot,Patriot League
1991,Auburn,1120,sec,Southeastern Conference
1991,Augusta,1121,big_south,Big South Conference
1991,Austin Peay,1122,ovc,Ohio Valley Conference
1991,Ball St,1123,mac,Mid-American Conference
1991,Baylor,1124,swc,Southwest Conference
1991,Bethune-Cookman,1126,meac,Mid-Eastern Athletic Conference
1991,Boise St,1129,big_sky,Big Sky Conference
1991,Boston College,1130,big_east,Big East Conference
1991,Boston Univ,1131,nac,North Atlantic Conference
1991,Bowling Green,1132,mac,Mid-American Conference
1991,Bradley,1133,mvc,Missouri Valley Conference
1991,Brooklyn,1134,ind,Independent
1991,Brown,1135,ivy,Ivy League
1991,Bucknell,1137,patriot,Patriot League
1991,Butler,1139,mw_coll,Midwestern Collegiate Conference
1991,BYU,1140,wac,Western Athletic Conference
1991,C Michigan,1141,mac,Mid-American Conference
1991,California,1143,pac_ten,Pacific-10 Conference
1991,Campbell,1144,big_south,Big South Conference
1991,Canisius,1145,maac,Metro Atlantic Athletic Conference
1991,Centenary,1147,a_sun,Atlantic Sun Conference
1991,Central Conn,1148,ecc,East Coast Conference
1991,Charleston So,1149,big_south,Big South Conference
1991,Charlotte,1150,sun_belt,Sun Belt Conference
1991,Chattanooga,1151,southern,Southern Conference
1991,Chicago St,1152,ind,Independent
1991,Cincinnati,1153,metro,Metropolitan Collegiate Athletic Conference
1991,Citadel,1154,southern,Southern Conference
1991,Clemson,1155,acc,Atlantic Coast Conference
1991,Cleveland St,1156,mid_cont,Mid-Continent Conference
1991,Coastal Car,1157,big_south,Big South Conference
1991,Colgate,1159,patriot,Patriot League
1991,Colorado,1160,big_eight,Big Eight Conference
1991,Colorado St,1161,wac,Western Athletic Conference
1991,Columbia,1162,ivy,Ivy League
1991,Connecticut,1163,big_east,Big East Conference
1991,Coppin St,1164,meac,Mid-Eastern Athletic Conference
1991,Cornell,1165,ivy,Ivy League
1991,Creighton,1166,mvc,Missouri Valley Conference
1991,CS Fullerton,1168,big_west,Big West Conference
1991,CS Northridge,1169,ind,Independent
1991,Dartmouth,1171,ivy,Ivy League
1991,Davidson,1172,big_south,Big South Conference
1991,Dayton,1173,mw_coll,Midwestern Collegiate Conference
1991,Delaware,1174,ecc,East Coast Conference
1991,Delaware St,1175,meac,Mid-Eastern Athletic Conference
1991,DePaul,1177,ind,Independent
1991,Detroit,1178,mw_coll,Midwestern Collegiate Conference
1991,Drake,1179,mvc,Missouri Valley Conference
1991,Drexel,1180,ecc,East Coast Conference
1991,Duke,1181,acc,Atlantic Coast Conference
1991,Duquesne,1182,a_ten,Atlantic 10 Conference
1991,E Illinois,1183,mid_cont,Mid-Continent Conference
1991,E Kentucky,1184,ovc,Ohio Valley Conference
1991,E Michigan,1185,mac,Mid-American Conference
1991,E Washington,1186,big_sky,Big Sky Conference
1991,East Carolina,1187,caa,Coastal Athletic Association
1991,ETSU,1190,southern,Southern Conference
1991,Evansville,1191,mw_coll,Midwestern Collegiate Conference
1991,F Dickinson,1192,nec,Northeast Conference
1991,Fairfield,1193,maac,Metro Atlantic Athletic Conference
1991,Florida,1196,sec,Southeastern Conference
1991,Florida A&M,1197,meac,Mid-Eastern Athletic Conference
1991,Florida Intl,1198,ind,Independent
1991,Florida St,1199,metro,Metropolitan Collegiate Athletic Conference
1991,Fordham,1200,patriot,Patriot League
1991,Fresno St,1201,big_west,Big West Conference
1991,Furman,1202,southern,Southern Conference
1991,G Washington,1203,a_ten,Atlantic 10 Conference
1991,Ga Southern,1204,a_sun,Atlantic Sun Conference
1991,George Mason,1206,caa,Coastal Athletic Association
1991,Georgetown,1207,big_east,Big East Conference
1991,Georgia,1208,sec,Southeastern Conference
1991,Georgia St,1209,a_sun,Atlantic Sun Conference
1991,Georgia Tech,1210,acc,Atlantic Coast Conference
1991,Gonzaga,1211,wcc,West Coast Conference
1991,Grambling,1212,swac,Southwest Athletic Conference
1991,Hartford,1216,nac,North Atlantic Conference
1991,Harvard,1217,ivy,Ivy League
1991,Hawaii,1218,wac,Western Athletic Conference
1991,Hofstra,1220,ecc,East Coast Conference
1991,Holy Cross,1221,patriot,Patriot League
1991,Houston,1222,swc,Southwest Conference
1991,Howard,1224,meac,Mid-Eastern Athletic Conference
1991,Idaho,1225,big_sky,Big Sky Conference
1991,Idaho St,1226,big_sky,Big Sky Conference
1991,IL Chicago,1227,mid_cont,Mid-Continent Conference
1991,Illinois,1228,big_ten,Big Ten Conference
1991,Illinois St,1229,mvc,Missouri Valley Conference
1991,Indiana,1231,big_ten,Big Ten Conference
1991,Indiana St,1232,mvc,Missouri Valley Conference
1991,Iona,1233,maac,Metro Atlantic Athletic Conference
1991,Iowa,1234,big_ten,Big Ten Conference
1991,Iowa St,1235,big_eight,Big Eight Conference
1991,Jackson St,1238,swac,Southwest Athletic Conference
1991,Jacksonville,1239,sun_belt,Sun Belt Conference
1991,James Madison,1241,caa,Coastal Athletic Association
1991,Kansas,1242,big_eight,Big Eight Conference
1991,Kansas St,1243,big_eight,Big Eight Conference
1991,Kent,1245,mac,Mid-American Conference
1991,Kentucky,1246,sec,Southeastern Conference
1991,La Salle,1247,maac,Metro Atlantic Athletic Conference
1991,Lafayette,1248,patriot,Patriot League
1991,Lamar,1249,asc,American South Conference
1991,Lehigh,1250,patriot,Patriot League
1991,Liberty,1251,ind,Independent
1991,Long Beach St,1253,big_west,Big West Conference
1991,LIU Brooklyn,1254,nec,Northeast Conference
1991,Louisiana Tech,1256,asc,American South Conference
1991,Louisville,1257,metro,Metropolitan Collegiate Athletic Conference
1991,Loy Marymount,1258,wcc,West Coast Conference
1991,Loyola MD,1259,maac,Metro Atlantic Athletic Conference
1991,Loyola-Chicago,1260,mw_coll,Midwestern Collegiate Conference
1991,LSU,1261,sec,Southeastern Conference
1991,Maine,1263,nac,North Atlantic Conference
1991,Manhattan,1264,maac,Metro Atlantic Athletic Conference
1991,Marist,1265,nec,Northeast Conference
1991,Marquette,1266,mw_coll,Midwestern Collegiate Conference
1991,Marshall,1267,southern,Southern Conference
1991,Maryland,1268,acc,Atlantic Coast Conference
1991,Massachusetts,1269,a_ten,Atlantic 10 Conference
1991,McNeese St,1270,southland,Southland Conference
1991,MD E Shore,1271,meac,Mid-Eastern Athletic Conference
1991,Memphis,1272,metro,Metropolitan Collegiate Athletic Conference
1991,Mercer,1273,a_sun,Atlantic Sun Conference
1991,Miami FL,1274,ind,Independent
1991,Miami OH,1275,mac,Mid-American Conference
1991,Michigan,1276,big_ten,Big Ten Conference
1991,Michigan St,1277,big_ten,Big Ten Conference
1991,Minnesota,1278,big_ten,Big Ten Conference
1991,Mississippi,1279,sec,Southeastern Conference
1991,Mississippi St,1280,sec,Southeastern Conference
1991,Missouri,1281,big_eight,Big Eight Conference
1991,Missouri KC,1282,ind,Independent
1991,Missouri St,1283,mvc,Missouri Valley Conference
1991,Monmouth NJ,1284,nec,Northeast Conference
1991,Montana,1285,big_sky,Big Sky Conference
1991,Montana St,1286,big_sky,Big Sky Conference
1991,Morehead St,1287,ovc,Ohio Valley Conference
1991,Morgan St,1288,meac,Mid-Eastern Athletic Conference
1991,MS Valley St,1290,swac,Southwest Athletic Conference
1991,Mt St Mary's,1291,nec,Northeast Conference
1991,MTSU,1292,ovc,Ohio Valley Conference
1991,Murray St,1293,ovc,Ohio Valley Conference
1991,N Illinois,1296,mid_cont,Mid-Continent Conference
1991,Navy,1298,caa,Coastal Athletic Association
1991,NC A&T,1299,meac,Mid-Eastern Athletic Conference
1991,NC State,1301,acc,Atlantic Coast Conference
1991,NE Illinois,1302,ind,Independent
1991,Nebraska,1304,big_eight,Big Eight Conference
1991,Nevada,1305,big_sky,Big Sky Conference
1991,New Hampshire,1306,nac,North Atlantic Conference
1991,New Mexico,1307,wac,Western Athletic Conference
1991,New Mexico St,1308,big_west,Big West Conference
1991,New Orleans,1309,asc,American South Conference
1991,Niagara,1310,maac,Metro Atlantic Athletic Conference
1991,Nicholls St,1311,ind,Independent
1991,North Carolina,1314,acc,Atlantic Coast Conference
1991,North Texas,1317,southland,Southland Conference
1991,Northeastern,1318,nac,North Atlantic Conference
1991,Northern Arizona,1319,big_sky,Big Sky Conference
1991,Northern Iowa,1320,mid_cont,Mid-Continent Conference
1991,Northwestern,1321,big_ten,Big Ten Conference
1991,Northwestern LA,1322,southland,Southland Conference
1991,Notre Dame,1323,ind,Independent
1991,Ohio,1325,mac,Mid-American Conference
1991,Ohio St,1326,big_ten,Big Ten Conference
1991,Oklahoma,1328,big_eight,Big Eight Conference
1991,Oklahoma St,1329,big_eight,Big Eight Conference
1991,Old Dominion,1330,sun_belt,Sun Belt Conference
1991,Oregon,1332,pac_ten,Pacific-10 Conference
1991,Oregon St,1333,pac_ten,Pacific-10 Conference
1991,Pacific,1334,big_west,Big West Conference
1991,Penn,1335,ivy,Ivy League
1991,Penn St,1336,a_ten,Atlantic 10 Conference
1991,Pepperdine,1337,wcc,West Coast Conference
1991,Pittsburgh,1338,big_east,Big East Conference
1991,Portland,1339,wcc,West Coast Conference
1991,Prairie View,1341,swac,Southwest Athletic Conference
1991,Princeton,1343,ivy,Ivy League
1991,Providence,1344,big_east,Big East Conference
1991,Purdue,1345,big_ten,Big Ten Conference
1991,Radford,1347,big_south,Big South Conference
1991,Rhode Island,1348,a_ten,Atlantic 10 Conference
1991,Rice,1349,swc,Southwest Conference
1991,Richmond,1350,caa,Coastal Athletic Association
1991,Rider,1351,ecc,East Coast Conference
1991,Robert Morris,1352,nec,Northeast Conference
1991,Rutgers,1353,a_ten,Atlantic 10 Conference
1991,S Carolina St,1354,meac,Mid-Eastern Athletic Conference
1991,S Illinois,1356,mvc,Missouri Valley Conference
1991,Sam Houston St,1358,southland,Southland Conference
1991,Samford,1359,a_sun,Atlantic Sun Conference
1991,San Diego,1360,wcc,West Coast Conference
1991,San Diego St,1361,wac,Western Athletic Conference
1991,San Francisco,1362,wcc,West Coast Conference
1991,San Jose St,1363,big_west,Big West Conference
1991,UC Santa Barbara,1364,big_west,Big West Conference
1991,Santa Clara,1365,wcc,West Coast Conference
1991,SE Louisiana,1368,ind,Independent
1991,Seton Hall,1371,big_east,Big East Conference
1991,SF Austin,1372,southland,Southland Conference
1991,Siena,1373,maac,Metro Atlantic Athletic Conference
1991,SMU,1374,swc,Southwest Conference
1991,South Alabama,1375,sun_belt,Sun Belt Conference
1991,South Carolina,1376,metro,Metropolitan Collegiate Athletic Conference
1991,South Florida,1378,sun_belt,Sun Belt Conference
1991,Southern Miss,1379,metro,Metropolitan Collegiate Athletic Conference
1991,Southern Univ,1380,swac,Southwest Athletic Conference
1991,Southern Utah,1381,ind,Independent
1991,St Bonaventure,1382,a_ten,Atlantic 10 Conference
1991,St Francis NY,1383,nec,Northeast Conference
1991,St Francis PA,1384,nec,Northeast Conference
1991,St John's,1385,big_east,Big East Conference
1991,St Joseph's PA,1386,a_ten,Atlantic 10 Conference
1991,St Louis,1387,mw_coll,Midwestern Collegiate Conference
1991,St Mary's CA,1388,wcc,West Coast Conference
1991,St Peter's,1389,maac,Metro Atlantic Athletic Conference
1991,Stanford,1390,pac_ten,Pacific-10 Conference
1991,Stetson,1391,a_sun,Atlantic Sun Conference
1991,Syracuse,1393,big_east,Big East Conference
1991,TCU,1395,swc,Southwest Conference
1991,Temple,1396,a_ten,Atlantic 10 Conference
1991,Tennessee,1397,sec,Southeastern Conference
1991,Tennessee St,1398,ovc,Ohio Valley Conference
1991,Tennessee Tech,1399,ovc,Ohio Valley Conference
1991,Texas,1400,swc,Southwest Conference
1991,Texas A&M,1401,swc,Southwest Conference
1991,Texas St,1402,southland,Southland Conference
1991,Texas Tech,1403,swc,Southwest Conference
1991,Toledo,1405,mac,Mid-American Conference
1991,Towson,1406,ecc,East Coast Conference
1991,Tulane,1408,metro,Metropolitan Collegiate Athletic Conference
1991,Tulsa,1409,mvc,Missouri Valley Conference
1991,UTRGV,1410,asc,American South Conference
1991,TX Southern,1411,swac,Southwest Athletic Conference
1991,UAB,1412,sun_belt,Sun Belt Conference
1991,UC Irvine,1414,big_west,Big West Conference
1991,UCF,1416,asc,American South Conference
1991,UCLA,1417,pac_ten,Pacific-10 Conference
1991,Louisiana,1418,asc,American South Conference
1991,ULM,1419,southland,Southland Conference
1991,UMBC,1420,ecc,East Coast Conference
1991,UNC Asheville,1421,big_south,Big South Conference
1991,UNC Wilmington,1423,caa,Coastal Athletic Association
1991,UNLV,1424,big_west,Big West Conference
1991,USC,1425,pac_ten,Pacific-10 Conference
1991,UT Arlington,1426,southland,Southland Conference
1991,UT San Antonio,1427,a_sun,Atlantic Sun Conference
1991,Utah,1428,wac,Western Athletic Conference
1991,Utah St,1429,big_west,Big West Conference
1991,UTEP,1431,wac,Western Athletic Conference
1991,VCU,1433,sun_belt,Sun Belt Conference
1991,Valparaiso,1434,mid_cont,Mid-Continent Conference
1991,Vanderbilt,1435,sec,Southeastern Conference
1991,Vermont,1436,nac,North Atlantic Conference
1991,Villanova,1437,big_east,Big East Conference
1991,Virginia,1438,acc,Atlantic Coast Conference
1991,Virginia Tech,1439,metro,Metropolitan Collegiate Athletic Conference
1991,VMI,1440,southern,Southern Conference
1991,W Carolina,1441,southern,Southern Conference
1991,W Illinois,1442,mid_cont,Mid-Continent Conference
1991,WKU,1443,sun_belt,Sun Belt Conference
1991,W Michigan,1444,mac,Mid-American Conference
1991,Wagner,1447,nec,Northeast Conference
1991,Wake Forest,1448,acc,Atlantic Coast Conference
1991,Washington,1449,pac_ten,Pacific-10 Conference
1991,Washington St,1450,pac_ten,Pacific-10 Conference
1991,Weber St,1451,big_sky,Big Sky Conference
1991,West Virginia,1452,a_ten,Atlantic 10 Conference
1991,WI Green Bay,1453,mid_cont,Mid-Continent Conference
1991,WI Milwaukee,1454,ind,Independent
1991,Wichita St,1455,mvc,Missouri Valley Conference
1991,William & Mary,1456,caa,Coastal Athletic Association
1991,Winthrop,1457,big_south,Big South Conference
1991,Wisconsin,1458,big_ten,Big Ten Conference
1991,Wright St,1460,ind,Independent
1991,Wyoming,1461,wac,Western Athletic Conference
1991,Xavier,1462,mw_coll,Midwestern Collegiate Conference
1991,Yale,1463,ivy,Ivy League
1991,Youngstown St,1464,ind,Independent
1992,Air Force,1102,wac,Western Athletic Conference
1992,Akron,1103,mid_cont,Mid-Continent Conference
1992,Alabama,1104,sec,Southeastern Conference
1992,Alabama St,1106,swac,Southwest Athletic Conference
1992,Alcorn St,1108,swac,Southwest Athletic Conference
1992,American Univ,1110,caa,Coastal Athletic Association
1992,Appalachian St,1111,southern,Southern Conference
1992,Arizona,1112,pac_ten,Pacific-10 Conference
1992,Arizona St,1113,pac_ten,Pacific-10 Conference
1992,Ark Little Rock,1114,sun_belt,Sun Belt Conference
1992,Arkansas,1116,sec,Southeastern Conference
1992,Arkansas St,1117,sun_belt,Sun Belt Conference
1992,Army,1119,patriot,Patriot League
1992,Auburn,1120,sec,Southeastern Conference
1992,Austin Peay,1122,ovc,Ohio Valley Conference
1992,Ball St,1123,mac,Mid-American Conference
1992,Baylor,1124,swc,Southwest Conference
1992,Bethune-Cookman,1126,meac,Mid-Eastern Athletic Conference
1992,Boise St,1129,big_sky,Big Sky Conference
1992,Boston College,1130,big_east,Big East Conference
1992,Boston Univ,1131,nac,North Atlantic Conference
1992,Bowling Green,1132,mac,Mid-American Conference
1992,Bradley,1133,mvc,Missouri Valley Conference
1992,Brooklyn,1134,ecc,East Coast Conference
1992,Brown,1135,ivy,Ivy League
1992,Bucknell,1137,patriot,Patriot League
1992,Buffalo,1138,ecc,East Coast Conference
1992,Butler,1139,mw_coll,Midwestern Collegiate Conference
1992,BYU,1140,wac,Western Athletic Conference
1992,C Michigan,1141,mac,Mid-American Conference
1992,California,1143,pac_ten,Pacific-10 Conference
1992,Campbell,1144,big_south,Big South Conference
1992,Canisius,1145,maac,Metro Atlantic Athletic Conference
1992,Centenary,1147,a_sun,Atlantic Sun Conference
1992,Central Conn,1148,ecc,East Coast Conference
1992,Charleston So,1149,big_south,Big South Conference
1992,Charlotte,1150,metro,Metropolitan Collegiate Athletic Conference
1992,Chattanooga,1151,southern,Southern Conference
1992,Chicago St,1152,ind,Independent
1992,Cincinnati,1153,gmwc,Great Midwest Conference
1992,Citadel,1154,southern,Southern Conference
1992,Clemson,1155,acc,Atlantic Coast Conference
1992,Cleveland St,1156,mid_cont,Mid-Continent Conference
1992,Coastal Car,1157,big_south,Big South Conference
1992,Col Charleston,1158,ind,Independent
1992,Colgate,1159,patriot,Patriot League
1992,Colorado,1160,big_eight,Big Eight Conference
1992,Colorado St,1161,wac,Western Athletic Conference
1992,Columbia,1162,ivy,Ivy League
1992,Connecticut,1163,big_east,Big East Conference
1992,Coppin St,1164,meac,Mid-Eastern Athletic Conference
1992,Cornell,1165,ivy,Ivy League
1992,Creighton,1166,mvc,Missouri Valley Conference
1992,CS Fullerton,1168,big_west,Big West Conference
1992,CS Northridge,1169,ind,Independent
1992,CS Sacramento,1170,ind,Independent
1992,Dartmouth,1171,ivy,Ivy League
1992,Davidson,1172,big_south,Big South Conference
1992,Dayton,1173,mw_coll,Midwestern Collegiate Conference
1992,Delaware,1174,nac,North Atlantic Conference
1992,Delaware St,1175,meac,Mid-Eastern Athletic Conference
1992,DePaul,1177,gmwc,Great Midwest Conference
1992,Detroit,1178,mw_coll,Midwestern Collegiate Conference
1992,Drake,1179,mvc,Missouri Valley Conference
1992,Drexel,1180,nac,North Atlantic Conference
1992,Duke,1181,acc,Atlantic Coast Conference
1992,Duquesne,1182,a_ten,Atlantic 10 Conference
